Time, Speed (KMPH), Speed (MPH), Acceleration, Longitude, Latitude, SatelliteNum, Accuracy, Heading, Altitude
6.09,57.950,36.008,0.573,4.243,50.51056288333334,12,0.63,111.21000289917254,124.100
6.1,58.156,36.136,0.583,4.243,50.51056233333334,12,0.63,111.23000335693082,124.100
6.11,58.425,36.303,0.601,4.243,50.5105618,12,0.63,111.21100311278992,124.090
6.12,58.694,36.470,0.619,4.243,50.51056126666667,12,0.63,111.19200286864903,124.080
6.13,58.963,36.637,0.637,4.243,50.51056073333334,12,0.63,111.17300262450813,124.070
6.14,59.232,36.805,0.654,4.243,50.5105602,12,0.63,111.15400238036722,124.060
6.15,59.501,36.972,0.672,4.243,50.51055966666667,12,0.64,111.13500213622632,124.050
6.16,59.771,37.139,0.690,4.243,50.51055913333334,12,0.64,111.11600189208542,124.040
6.17,60.040,37.307,0.708,4.243,50.5105586,12,0.64,111.09700164794452,124.030
6.18,60.309,37.474,0.726,4.243,50.51055806666667,12,0.64,111.07800140380361,124.020
6.19,60.578,37.641,0.744,4.243,50.51055753333333,12,0.64,111.05900115966271,124.010
6.2,60.847,37.808,0.762,4.243,50.510557,12,0.64,111.04000091549852,124.000
6.21,61.051,37.935,0.744,4.243,50.51055648333333,12,0.64,110.94100112912014,124.000
6.22,61.256,38.062,0.726,4.243,50.51055596666667,12,0.64,110.84200134274175,124.000
6.23,61.460,38.189,0.707,4.243,50.51055545,12,0.64,110.74300155636334,124.000
6.24,61.665,38.316,0.689,4.243,50.51055493333333,12,0.64,110.64400176998495,124.000
6.25,61.869,38.443,0.671,4.243,50.51055441666666,12,0.64,110.54500198360657,124.000
6.26,62.073,38.570,0.652,4.243,50.5105539,12,0.63,110.44600219722817,124.000
6.27,62.278,38.697,0.634,4.243,50.51055338333333,12,0.63,110.34700241084978,124.000
6.28,62.482,38.824,0.616,4.243,50.51055286666666,12,0.63,110.24800262447138,124.000
6.29,62.687,38.951,0.597,4.243,50.51055235,12,0.63,110.14900283809298,124.000
6.3,62.891,39.078,0.579,4.243,50.51055183333333,12,0.63,110.05000305174995,124.000
6.31,63.093,39.204,0.578,4.243,50.5105513,12,0.63,110.03200302123211,123.990
6.32,63.296,39.330,0.578,4.243,50.51055076666666,12,0.63,110.01400299071427,123.980
6.33,63.498,39.455,0.577,4.243,50.51055023333333,12,0.63,109.99600296019644,123.970
6.34,63.701,39.581,0.577,4.243,50.5105497,12,0.63,109.9780029296786,123.960
6.35,63.903,39.707,0.576,4.243,50.51054916666666,12,0.64,109.96000289916076,123.950
6.36,64.106,39.833,0.576,4.243,50.51054863333333,12,0.64,109.94200286864292,123.940
6.37,64.308,39.959,0.575,4.243,50.51054809999999,12,0.64,109.92400283812508,123.930
6.38,64.511,40.085,0.575,4.243,50.51054756666667,12,0.64,109.90600280760724,123.920
6.39,64.714,40.211,0.574,4.243,50.51054703333333,12,0.64,109.8880027770894,123.910
6.4,64.916,40.336,0.574,4.243,50.511,12,0.64,109.87000274657504,123.900
6.41,64.899,40.326,0.511,4.243,50.511,12,0.64,109.85800247191754,123.890
6.42,64.881,40.315,0.449,4.243,50.511,12,0.64,109.84600219726003,123.880
6.43,64.864,40.304,0.387,4.243,50.511,12,0.64,109.83400192260254,123.870
6.44,64.847,40.294,0.325,4.243,50.511,12,0.64,109.82200164794503,123.860
6.45,64.829,40.282,0.262,4.243,50.511,12,0.64,109.81000137328752,123.850
6.46,64.812,40.272,0.200,4.243,50.511,12,0.64,109.79800109863002,123.840
6.47,64.795,40.261,0.138,4.243,50.511,12,0.64,109.78600082397251,123.830
6.48,64.778,40.251,0.076,4.243,50.511,12,0.64,109.774000549315,123.820
6.49,64.760,40.239,0.013,4.243,50.511,12,0.64,109.76200027465751,123.810
6.5,64.743,40.229,-0.049,4.243,50.511,12,0.64,109.75,123.800
6.51,64.740,40.227,-0.045,4.243,50.511,12,0.64,109.75899963378919,123.790
6.52,64.737,40.225,-0.041,4.243,50.511,12,0.64,109.76799926757839,123.780
6.53,64.735,40.224,-0.037,4.243,50.511,12,0.65,109.77699890136758,123.770
6.54,64.732,40.222,-0.033,4.243,50.511,12,0.65,109.78599853515678,123.760
6.55,64.729,40.220,-0.028,4.243,50.511,12,0.65,109.79499816894597,123.750
6.56,64.726,40.218,-0.024,4.243,50.511,12,0.65,109.80399780273515,123.740
6.57,64.723,40.217,-0.020,4.243,50.511,12,0.65,109.81299743652436,123.730
6.58,64.721,40.215,-0.016,4.243,50.511,12,0.66,109.82199707031354,123.720
6.59,64.718,40.213,-0.012,4.243,50.511,12,0.66,109.83099670410274,123.710
6.6,64.715,40.212,-0.008,4.243,50.511,12,0.66,109.83999633789324,123.700
6.61,64.724,40.217,-0.005,4.243,50.511,12,0.66,109.85799636841108,123.700
6.62,64.734,40.223,-0.001,4.243,50.511,12,0.66,109.87599639892892,123.700
6.63,64.743,40.229,0.002,4.243,50.511,12,0.66,109.89399642944676,123.700
6.64,64.752,40.235,0.006,4.243,50.511,12,0.66,109.9119964599646,123.700
6.65,64.761,40.240,0.009,4.243,50.511,12,0.66,109.92999649048245,123.700
6.66,64.771,40.246,0.013,4.243,50.511,12,0.66,109.94799652100029,123.700
6.67,64.780,40.252,0.016,4.243,50.511,12,0.66,109.96599655151813,123.700
6.68,64.789,40.258,0.019,4.243,50.511,12,0.66,109.98399658203597,123.700
6.69,64.799,40.264,0.023,4.243,50.511,12,0.66,110.00199661255381,123.700
6.7,64.808,40.269,0.026,4.243,50.511,12,0.66,110.0199966430871,123.700
6.71,64.764,40.242,0.011,4.243,50.511,12,0.66,110.0909973144748,123.690
6.72,64.721,40.215,-0.004,4.243,50.511,12,0.66,110.1619979858626,123.680
6.73,64.677,40.188,-0.019,4.243,50.511,12,0.66,110.2329986572503,123.670
6.74,64.634,40.161,-0.034,4.243,50.511,12,0.66,110.3039993286381,123.660
6.75,64.590,40.134,-0.049,4.243,50.511,12,0.66,110.3750000000258,123.650
6.76,64.546,40.107,-0.064,4.243,50.511,12,0.66,110.4460006714136,123.640
6.77,64.503,40.080,-0.079,4.243,50.511,12,0.66,110.5170013428013,123.630
6.78,64.459,40.052,-0.094,4.243,50.511,12,0.66,110.5880020141891,123.620
6.79,64.416,40.026,-0.109,4.243,50.511,12,0.66,110.6590026855768,123.610
6.8,64.372,39.998,-0.123,4.243,50.511,12,0.66,110.73000335689125,123.600
6.81,64.445,40.044,-0.090,4.243,50.511,12,0.66,110.63300323481953,123.610
6.82,64.519,40.090,-0.057,4.243,50.511,12,0.66,110.53600311274779,123.620
6.83,64.592,40.135,-0.024,4.243,50.511,12,0.66,110.43900299067607,123.630
6.84,64.665,40.180,0.009,4.243,50.511,12,0.66,110.34200286860435,123.640
6.85,64.739,40.226,0.042,4.243,50.511,12,0.66,110.24500274653263,123.650
6.86,64.812,40.272,0.075,4.243,50.511,12,0.66,110.1480026244609,123.660
6.87,64.885,40.317,0.108,4.243,50.511,12,0.66,110.05100250238918,123.670
6.88,64.958,40.363,0.141,4.243,50.511,12,0.66,109.95400238031746,123.680
6.89,65.032,40.409,0.175,4.243,50.511,12,0.66,109.85700225824573,123.690
6.9,65.105,40.454,0.208,4.243,50.511,12,0.66,109.76000213622406,123.700
6.91,65.157,40.486,0.202,4.243,50.511,12,0.66,109.74900207518955,123.690
6.92,65.210,40.519,0.196,4.243,50.511,12,0.65,109.73800201415503,123.680
6.93,65.262,40.551,0.190,4.243,50.511,12,0.65,109.72700195312052,123.670
6.94,65.314,40.584,0.184,4.243,50.511,12,0.65,109.716001892086,123.660
6.95,65.367,40.617,0.178,4.243,50.511,12,0.65,109.70500183105149,123.650
6.96,65.419,40.649,0.172,4.243,50.511,12,0.64,109.69400177001697,123.640
6.97,65.471,40.681,0.166,4.243,50.511,12,0.64,109.68300170898246,123.630
6.98,65.523,40.714,0.160,4.243,50.511,12,0.64,109.67200164794794,123.620
6.99,65.576,40.747,0.154,4.243,50.511,12,0.63,109.66100158691343,123.610
7,65.628,40.779,0.148,4.243,50.511,12,0.63,109.6500015258789,123.600
7.01,65.871,40.930,0.202,4.243,50.511,12,0.63,109.6250015258785,123.590
7.02,66.115,41.081,0.256,4.243,50.511,12,0.64,109.6000015258782,123.580
7.03,66.358,41.232,0.311,4.243,50.511,12,0.64,109.5750015258778,123.570
7.04,66.602,41.384,0.365,4.243,50.511,12,0.64,109.5500015258774,123.560
7.05,66.846,41.536,0.419,4.243,50.511,12,0.65,109.5250015258771,123.550
7.06,67.089,41.687,0.473,4.243,50.511,12,0.65,109.5000015258767,123.540
7.07,67.333,41.838,0.527,4.243,50.511,12,0.65,109.4750015258764,123.530
7.08,67.576,41.989,0.581,4.243,50.511,12,0.65,109.450001525876,123.520
7.09,67.820,42.141,0.636,4.243,50.511,12,0.66,109.4250015258756,123.510
7.1,68.063,42.292,0.690,4.243,50.511,12,0.66,109.4000015258776,123.500
7.11,68.042,42.279,0.615,4.243,50.511,12,0.66,109.39100112914895,123.480
7.12,68.022,42.266,0.540,4.243,50.511,12,0.66,109.38200073242031,123.460
7.13,68.001,42.253,0.465,4.243,50.511,12,0.65,109.37300033569166,123.440
7.14,67.981,42.241,0.390,4.243,50.511,12,0.65,109.363999938963,123.420
7.15,67.960,42.228,0.316,4.243,50.511,12,0.65,109.35499954223437,123.400
7.16,67.939,42.215,0.241,4.243,50.511,12,0.65,109.34599914550571,123.380
7.17,67.919,42.202,0.166,4.243,50.511,12,0.65,109.33699874877708,123.360
7.18,67.898,42.189,0.091,4.243,50.511,12,0.64,109.32799835204843,123.340
7.19,67.878,42.177,0.016,4.243,50.511,12,0.64,109.31899795531977,123.320
7.2,67.857,42.164,-0.058,4.243,50.511,12,0.64,109.30999755863624,123.300
7.21,68.012,42.260,-0.009,4.243,50.511,12,0.64,109.45599746708564,123.290
7.22,68.166,42.356,0.041,4.243,50.511,12,0.64,109.60199737553502,123.280
7.23,68.321,42.452,0.091,4.243,50.511,12,0.64,109.74799728398442,123.270
7.24,68.476,42.549,0.140,4.243,50.51,12,0.64,109.8939971924338,123.260
7.25,68.631,42.645,0.190,4.243,50.51,12,0.64,110.0399971008832,123.250
7.26,68.785,42.741,0.240,4.243,50.51,12,0.64,110.18599700933258,123.240
7.27,68.940,42.837,0.289,4.243,50.51,12,0.64,110.33199691778196,123.230
7.28,69.095,42.933,0.339,4.243,50.51,12,0.64,110.47799682623136,123.220
7.29,69.249,43.029,0.389,4.243,50.51,12,0.64,110.62399673468076,123.210
7.3,69.404,43.125,0.438,4.243,50.5104955,12,0.64,110.76999664304152,123.200
7.31,69.523,43.199,0.428,4.243,50.51049491666667,12,0.64,110.71299667355828,123.190
7.32,69.641,43.272,0.418,4.243,50.51049433333333,12,0.64,110.65599670407502,123.180
7.33,69.760,43.346,0.408,4.243,50.51049375,12,0.64,110.59899673459176,123.170
7.34,69.879,43.420,0.397,4.243,50.51049316666667,12,0.64,110.54199676510852,123.160
7.35,69.998,43.494,0.387,4.243,50.51049258333333,12,0.64,110.48499679562526,123.150
7.36,70.116,43.568,0.377,4.243,50.510492,12,0.64,110.427996826142,123.140
7.37,70.235,43.642,0.367,4.243,50.51049141666667,12,0.64,110.37099685665876,123.130
7.38,70.354,43.715,0.357,4.243,50.51049083333334,12,0.64,110.3139968871755,123.120
7.39,70.472,43.789,0.346,4.243,50.51049025,12,0.64,110.25699691769226,123.110
7.4,70.591,43.863,0.336,4.243,50.51048966666667,12,0.64,110.19999694824685,123.100
7.41,70.710,43.937,0.336,4.243,50.51048905,12,0.64,110.20799713135185,123.090
7.42,70.830,44.011,0.337,4.243,50.51048843333334,12,0.64,110.21599731445686,123.080
7.43,70.949,44.085,0.337,4.243,50.51048781666667,12,0.64,110.22399749756185,123.070
7.44,71.069,44.160,0.337,4.243,50.5104872,12,0.64,110.23199768066685,123.060
7.45,71.188,44.234,0.337,4.243,50.51048658333333,12,0.64,110.23999786377186,123.050
7.46,71.307,44.308,0.337,4.243,50.51048596666666,12,0.64,110.24799804687686,123.040
7.47,71.427,44.382,0.338,4.243,50.51048535,12,0.64,110.25599822998187,123.030
7.48,71.546,44.456,0.338,4.243,50.51048473333333,12,0.64,110.26399841308687,123.020
7.49,71.666,44.531,0.338,4.243,50.51048411666666,12,0.64,110.27199859619188,123.010
7.5,71.785,44.605,0.338,4.243,50.51048349999999,12,0.64,110.27999877929688,123.000
7.51,71.959,44.713,0.354,4.243,50.51,12,0.64,110.21099853515524,123.000
7.52,72.133,44.821,0.369,4.243,50.51,12,0.64,110.14199829101362,123.000
7.53,72.307,44.929,0.385,4.243,50.51,12,0.64,110.07299804687199,123.000
7.54,72.481,45.037,0.400,4.243,50.51,12,0.64,110.00399780273035,123.000
7.55,72.655,45.145,0.415,4.243,50.51,12,0.64,109.93499755858873,123.000
7.56,72.828,45.253,0.431,4.243,50.51,12,0.64,109.8659973144471,123.000
7.57,73.002,45.361,0.446,4.243,50.51,12,0.64,109.79699707030547,123.000
7.58,73.176,45.469,0.462,4.243,50.51,12,0.64,109.72799682616385,123.000
7.59,73.350,45.577,0.477,4.243,50.51,12,0.64,109.65899658202221,123.000
7.6,73.524,45.685,0.493,4.243,50.51,12,0.64,109.58999633788859,123.000
7.61,73.699,45.794,0.493,4.243,50.51,12,0.64,109.57599639892354,123.000
7.62,73.873,45.902,0.493,4.243,50.51,12,0.64,109.5619964599585,123.000
7.63,74.048,46.011,0.493,4.243,50.51,12,0.65,109.54799652099345,123.000
7.64,74.223,46.120,0.493,4.243,50.51,12,0.65,109.5339965820284,123.000
7.65,74.398,46.228,0.494,4.243,50.51,12,0.65,109.51999664306335,123.000
7.66,74.572,46.336,0.494,4.243,50.51,12,0.65,109.50599670409831,123.000
7.67,74.747,46.445,0.494,4.243,50.51,12,0.65,109.49199676513325,123.000
7.68,74.922,46.554,0.494,4.243,50.51,12,0.66,109.47799682616821,123.000
7.69,75.096,46.662,0.495,4.243,50.51,12,0.66,109.46399688720317,123.000
7.7,75.271,46.771,0.495,4.243,50.51,12,0.66,109.44999694822297,123.000
7.71,75.417,46.861,0.487,4.243,50.51,12,0.66,109.38399734495053,122.990
7.72,75.563,46.952,0.479,4.243,50.51,12,0.66,109.31799774167808,122.980
7.73,75.710,47.044,0.471,4.243,50.51,12,0.66,109.25199813840564,122.970
7.74,75.856,47.134,0.463,4.243,50.51,12,0.66,109.1859985351332,122.960
7.75,76.002,47.225,0.454,4.243,50.51,12,0.66,109.11999893186075,122.950
7.76,76.148,47.316,0.446,4.243,50.51,12,0.66,109.05399932858832,122.940
7.77,76.294,47.406,0.438,4.243,50.51,12,0.66,108.98799972531587,122.930
7.78,76.441,47.498,0.430,4.243,50.51,12,0.66,108.92200012204341,122.920
7.79,76.587,47.588,0.422,4.243,50.51,12,0.66,108.85600051877097,122.910
7.8,76.733,47.679,0.414,4.243,50.51,12,0.66,108.79000091547452,122.900
7.81,76.926,47.799,0.427,4.243,50.51,12,0.66,108.6690010070255,122.890
7.82,77.119,47.919,0.441,4.243,50.51,12,0.66,108.54800109857646,122.880
7.83,77.312,48.039,0.454,4.243,50.51,12,0.66,108.42700119012744,122.870
7.84,77.505,48.159,0.467,4.243,50.51,12,0.66,108.30600128167842,122.860
7.85,77.699,48.279,0.481,4.243,50.51,12,0.66,108.1850013732294,122.850
7.86,77.892,48.399,0.494,4.243,50.51,12,0.66,108.06400146478036,122.840
7.87,78.085,48.519,0.507,4.243,50.51,12,0.66,107.94300155633134,122.830
7.88,78.278,48.639,0.520,4.243,50.51,12,0.66,107.82200164788232,122.820
7.89,78.471,48.759,0.534,4.243,50.51,12,0.66,107.70100173943328,122.810
7.9,78.664,48.879,0.547,4.243,50.51,12,0.66,107.58000183101161,122.800
7.91,78.809,48.969,0.533,4.243,50.51,12,0.66,107.50600128169951,122.800
7.92,78.954,49.059,0.520,4.243,50.51,12,0.66,107.43200073238742,122.800
7.93,79.099,49.149,0.506,4.243,50.51,12,0.66,107.35800018307532,122.800
7.94,79.244,49.239,0.492,4.243,50.51,12,0.66,107.28399963376322,122.800
7.95,79.389,49.330,0.479,4.243,50.51,12,0.66,107.20999908445111,122.800
7.96,79.533,49.419,0.465,4.243,50.51,12,0.66,107.13599853513902,122.800
7.97,79.678,49.509,0.451,4.243,50.51,12,0.66,107.06199798582692,122.800
7.98,79.823,49.599,0.438,4.243,50.51,12,0.66,106.98799743651482,122.800
7.99,79.968,49.689,0.424,4.243,50.51,12,0.66,106.91399688720273,122.800
8,80.113,49.779,0.410,4.243,50.51,12,0.66,106.83999633789062,122.800
8.01,80.266,49.874,0.413,4.243,50.51045408333333,12,0.66,106.81999664306612,122.790
8.02,80.419,49.970,0.415,4.243,50.5104535,12,0.66,106.79999694824161,122.780
8.03,80.572,50.065,0.417,4.243,50.51045291666667,12,0.66,106.7799972534171,122.770
8.04,80.725,50.160,0.420,4.243,50.51045233333333,12,0.66,106.75999755859259,122.760
8.05,80.878,50.255,0.422,4.243,50.51045175,12,0.66,106.73999786376808,122.750
8.06,81.031,50.350,0.424,4.243,50.51045116666667,12,0.66,106.71999816894356,122.740
8.07,81.184,50.445,0.426,4.243,50.51045058333334,12,0.66,106.69999847411906,122.730
8.08,81.337,50.540,0.429,4.243,50.51045000000001,12,0.66,106.67999877929455,122.720
8.09,81.490,50.635,0.431,4.243,50.51044941666667,12,0.66,106.65999908447004,122.710
8.1,81.643,50.730,0.433,4.243,50.51044883333334,12,0.66,106.63999938964669,122.700
8.11,81.806,50.831,0.436,4.243,50.51044825000001,12,0.66,106.62799911498831,122.690
8.12,81.970,50.933,0.439,4.243,50.51044766666667,12,0.66,106.61599884032994,122.680
8.13,82.133,51.035,0.442,4.243,50.51044708333334,12,0.66,106.60399856567156,122.670
8.14,82.297,51.136,0.445,4.243,50.51044650000001,12,0.66,106.59199829101318,122.660
8.15,82.460,51.238,0.448,4.243,50.51044591666667,12,0.66,106.5799980163548,122.650
8.16,82.623,51.339,0.451,4.243,50.51044533333334,12,0.66,106.56799774169643,122.640
8.17,82.787,51.441,0.454,4.243,50.51044475,12,0.66,106.55599746703805,122.630
8.18,82.950,51.542,0.457,4.243,50.51044416666667,12,0.66,106.54399719237966,122.620
8.19,83.114,51.644,0.460,4.243,50.51044358333333,12,0.66,106.53199691772129,122.610
8.2,83.277,51.745,0.463,4.243,50.510443,12,0.66,106.51999664307804,122.600
8.21,83.412,51.829,0.455,4.243,50.5104423,12,0.66,106.55999679566652,122.590
8.22,83.548,51.914,0.447,4.243,50.5104417,12,0.66,106.599996948255,122.580
8.23,83.683,51.998,0.439,4.243,50.510441,12,0.66,106.63999710084347,122.570
8.24,83.819,52.082,0.431,4.243,50.5104404,12,0.66,106.67999725343194,122.560
8.25,83.954,52.166,0.423,4.243,50.5104397,12,0.66,106.71999740602041,122.550
8.26,84.089,52.250,0.415,4.243,50.5104391,12,0.66,106.75999755860889,122.540
8.27,84.225,52.334,0.407,4.243,50.5104384,12,0.66,106.79999771119735,122.530
8.28,84.360,52.418,0.399,4.243,50.5104378,12,0.66,106.83999786378583,122.520
8.29,84.496,52.503,0.391,4.243,50.5104371,12,0.66,106.8799980163743,122.510
8.3,84.631,52.587,0.384,4.243,50.5104365,12,0.66,106.9199981689357,122.500
8.31,84.744,52.657,0.377,4.243,50.5104359,12,0.66,106.89799804686507,122.490
8.32,84.858,52.728,0.371,4.243,50.5104353,12,0.66,106.87599792479445,122.480
8.33,84.971,52.798,0.365,4.243,50.5104347,12,0.66,106.85399780272381,122.470
8.34,85.085,52.869,0.359,4.243,50.5104341,12,0.66,106.83199768065317,122.460
8.35,85.198,52.939,0.353,4.243,50.5104335,12,0.66,106.80999755858255,122.450
8.36,85.312,53.010,0.346,4.243,50.5104329,12,0.66,106.78799743651192,122.440
8.37,85.425,53.080,0.340,4.243,50.5104323,12,0.66,106.76599731444128,122.430
8.38,85.539,53.151,0.334,4.243,50.5104317,12,0.66,106.74399719237064,122.420
8.39,85.652,53.221,0.328,4.243,50.5104311,12,0.66,106.72199707030002,122.410
8.4,85.766,53.292,0.321,4.243,50.5104305,12,0.66,106.69999694814206,122.400
8.41,85.886,53.367,0.323,4.243,50.51043003333333,12,0.66,106.52799758902123,122.370
8.42,86.005,53.441,0.325,4.243,50.51042956666667,12,0.66,106.35599822990038,122.340
8.43,86.125,53.515,0.327,4.243,50.5104291,12,0.66,106.18399887077953,122.310
8.44,86.245,53.590,0.329,4.243,50.51042863333333,12,0.66,106.01199951165869,122.280
8.45,86.364,53.664,0.330,4.243,50.51042816666666,12,0.66,105.84000015253784,122.250
8.46,86.484,53.738,0.332,4.243,50.51042769999999,12,0.66,105.66800079341697,122.220
8.47,86.604,53.813,0.334,4.243,50.51042723333333,12,0.66,105.49600143429612,122.190
8.48,86.724,53.887,0.336,4.243,50.51042676666666,12,0.66,105.32400207517529,122.160
8.49,86.843,53.961,0.337,4.243,50.5104263,12,0.66,105.15200271605444,122.130
8.5,86.963,54.036,0.339,4.243,50.51042583333333,12,0.66,104.9800033569336,122.100
8.51,87.122,54.135,0.350,4.243,50.51,12,0.66,105.02900314331126,122.090
8.52,87.281,54.233,0.361,4.243,50.51,12,0.66,105.07800292968892,122.080
8.53,87.440,54.332,0.372,4.243,50.51,12,0.66,105.12700271606658,122.070
8.54,87.599,54.431,0.383,4.243,50.51,12,0.66,105.17600250244425,122.060
8.55,87.757,54.529,0.395,4.243,50.51,12,0.66,105.22500228882193,122.050
8.56,87.916,54.628,0.406,4.243,50.51,12,0.66,105.27400207519959,122.040
8.57,88.075,54.727,0.417,4.243,50.51,12,0.66,105.32300186157725,122.030
8.58,88.234,54.826,0.428,4.243,50.51,12,0.66,105.37200164795492,122.020
8.59,88.393,54.924,0.439,4.243,50.51,12,0.66,105.4210014343326,122.010
8.6,88.552,55.023,0.450,4.243,50.51,12,0.66,105.47000122072029,122.000
8.61,88.649,55.083,0.432,4.243,50.51,12,0.66,105.58800125123959,121.990
8.62,88.745,55.143,0.415,4.243,50.51,12,0.66,105.70600128175887,121.980
8.63,88.842,55.203,0.397,4.243,50.51,12,0.66,105.82400131227818,121.970
8.64,88.938,55.263,0.380,4.243,50.51,12,0.66,105.94200134279748,121.960
8.65,89.035,55.323,0.362,4.243,50.51,12,0.66,106.06000137331678,121.950
8.66,89.132,55.384,0.344,4.243,50.51,12,0.66,106.17800140383606,121.940
8.67,89.228,55.443,0.327,4.243,50.51,12,0.66,106.29600143435536,121.930
8.68,89.325,55.503,0.309,4.243,50.51,12,0.66,106.41400146487466,121.920
8.69,89.421,55.563,0.291,4.243,50.51,12,0.66,106.53200149539394,121.910
8.7,89.518,55.623,0.274,4.2433135,50.5104125,12,0.66,106.65000152590713,121.900
8.71,89.752,55.769,0.313,4.243317,50.51041173333333,12,0.66,106.74700164797886,121.890
8.72,89.986,55.914,0.352,4.2433204,50.51041096666667,12,0.66,106.8440017700506,121.880
8.73,90.220,56.060,0.390,4.2433239,50.5104102,12,0.66,106.94100189212232,121.870
8.74,90.454,56.205,0.429,4.2433273,50.51040943333334,12,0.66,107.03800201419403,121.860
8.75,90.688,56.350,0.468,4.2433308,50.51040866666666,12,0.66,107.13500213626575,121.850
8.76,90.923,56.496,0.507,4.2433342,50.5104079,12,0.66,107.23200225833747,121.840
8.77,91.157,56.642,0.546,4.2433377,50.51040713333333,12,0.66,107.32900238040921,121.830
8.78,91.391,56.787,0.585,4.2433411,50.51040636666666,12,0.66,107.42600250248093,121.820
8.79,91.625,56.933,0.624,4.2433446,50.5104056,12,0.66,107.52300262455265,121.810
8.8,91.859,57.078,0.663,4.243,50.51040483333333,12,0.66,107.62000274656195,121.800
8.81,91.997,57.164,0.636,4.243,50.51040416666667,12,0.66,107.57400283811401,121.790
8.82,92.134,57.249,0.608,4.243,50.5104035,12,0.66,107.52800292966607,121.780
8.83,92.272,57.335,0.581,4.243,50.51040283333333,12,0.66,107.48200302121815,121.770
8.84,92.410,57.420,0.554,4.243,50.51040216666667,12,0.66,107.43600311277021,121.760
8.85,92.548,57.506,0.527,4.243,50.51040149999999,12,0.66,107.39000320432227,121.750
8.86,92.685,57.591,0.499,4.243,50.51040083333333,12,0.66,107.34400329587434,121.740
8.87,92.823,57.677,0.472,4.243,50.51040016666666,12,0.66,107.2980033874264,121.730
8.88,92.961,57.763,0.445,4.243,50.5103995,12,0.66,107.25200347897847,121.720
8.89,93.098,57.848,0.417,4.243,50.51039883333333,12,0.66,107.20600357053053,121.710
8.9,93.236,57.934,0.390,4.243,50.51039816666666,12,0.66,107.16000366210297,121.700
8.91,93.298,57.972,0.369,4.243,50.51039748333333,12,0.66,107.14900360106846,121.690
8.92,93.359,58.010,0.347,4.243,50.5103968,12,0.66,107.13800354003394,121.680
8.93,93.421,58.049,0.325,4.243,50.51039611666666,12,0.66,107.12700347899943,121.670
8.94,93.483,58.087,0.304,4.243,50.51039543333333,12,0.66,107.1160034179649,121.660
8.95,93.544,58.125,0.282,4.243,50.51039475,12,0.66,107.1050033569304,121.650
8.96,93.606,58.164,0.261,4.243,50.51039406666667,12,0.66,107.09400329589587,121.640
8.97,93.668,58.202,0.239,4.243,50.51039338333334,12,0.66,107.08300323486137,121.630
8.98,93.730,58.241,0.218,4.243,50.5103927,12,0.66,107.07200317382684,121.620
8.99,93.791,58.279,0.196,4.243,50.51039201666667,12,0.66,107.06100311279233,121.610
9,93.853,58.317,0.175,4.243,50.51039133333334,12,0.66,107.05000305175781,121.600
9.01,94.044,58.436,0.211,4.243,50.51039058333334,12,0.66,107.0870025634771,121.590
9.02,94.235,58.554,0.248,4.243,50.51038983333333,12,0.66,107.12400207519639,121.580
9.03,94.425,58.672,0.284,4.243,50.51038908333334,12,0.66,107.16100158691567,121.570
9.04,94.616,58.791,0.321,4.243,50.51038833333333,12,0.66,107.19800109863496,121.560
9.05,94.807,58.910,0.358,4.243,50.51038758333333,12,0.66,107.23500061035426,121.550
9.06,94.998,59.029,0.394,4.243,50.51038683333334,12,0.66,107.27200012207355,121.540
9.07,95.189,59.147,0.431,4.243,50.51038608333333,12,0.66,107.30899963379284,121.530
9.08,95.379,59.265,0.467,4.243,50.51038533333333,12,0.66,107.34599914551212,121.520
9.09,95.570,59.384,0.504,4.243,50.51038458333333,12,0.66,107.38299865723141,121.510
9.1,95.761,59.503,0.540,4.243,50.51038383333333,12,0.66,107.4199981689635,121.500
9.11,95.892,59.584,0.523,4.243,50.51038294999999,12,0.66,107.54499816896532,121.490
9.12,96.022,59.665,0.506,4.243,50.51038206666666,12,0.66,107.66999816896713,121.480
9.13,96.153,59.746,0.489,4.243,50.51038118333333,12,0.66,107.79499816896897,121.470
9.14,96.283,59.827,0.472,4.243,50.5103803,12,0.66,107.91999816897078,121.460
9.15,96.414,59.908,0.455,4.243,50.51037941666667,12,0.66,108.0449981689726,121.450
9.16,96.545,59.990,0.438,4.243,50.51037853333333,12,0.66,108.16999816897442,121.440
9.17,96.675,60.071,0.421,4.243,50.51037765,12,0.66,108.29499816897624,121.430
9.18,96.806,60.152,0.404,4.243,50.51037676666667,12,0.66,108.41999816897805,121.420
9.19,96.936,60.233,0.387,4.243,50.51037588333334,12,0.66,108.54499816897987,121.410
9.2,97.067,60.314,0.370,4.243,50.51,12,0.66,108.66999816894618,121.400
9.21,97.189,60.390,0.367,4.243,50.51,12,0.66,108.67299804687592,121.390
9.22,97.311,60.466,0.365,4.243,50.51,12,0.66,108.67599792480564,121.380
9.23,97.432,60.541,0.362,4.244,50.51,12,0.66,108.67899780273538,121.370
9.24,97.554,60.617,0.360,4.244,50.51,12,0.66,108.6819976806651,121.360
9.25,97.676,60.693,0.357,4.244,50.51,12,0.66,108.68499755859484,121.350
9.26,97.798,60.768,0.355,4.244,50.51,12,0.66,108.68799743652457,121.340
9.27,97.920,60.844,0.352,4.244,50.51,12,0.66,108.69099731445431,121.330
